symbol,bidPrice,bidQty,askPrice,askQty
ATMUSDT,2.79200000,187.62000000,2.79300000,140.41000000
ASRBTC,0.00000000,0.00000000,0.00000000,0.00000000
ASRUSDT,2.37100000,7.00000000,2.37500000,32.00000000
CELOBTC,0.00001390,194.50000000,0.00001394,1672.20000000
CELOUSDT,0.51300000,2088.20000000,0.51400000,39472.00000000
RIFBTC,0.00000261,20761.00000000,0.00000262,3103.00000000
RIFUSDT,0.09650000,65731.00000000,0.09670000,22439.00000000
CHZTRY,2.13000000,80947.00000000,2.13100000,90120.00000000
XLMTRY,3.41300000,3487.00000000,3.42200000,16178.00000000
LINKGBP,11.26300000,7.12000000,11.31100000,22.58000000
GRTEUR,0.12410000,5160.00000000,0.12470000,7692.00000000
BTCSTBTC,0.00000000,0.00000000,0.00000000,0.00000000
BTCSTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BTCSTUSDT,0.00000000,0.00000000,0.00000000,0.00000000
TRUBTC,0.00000120,207348.00000000,0.00000121,15259.00000000
TRUBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TRUUSDT,0.04453000,347.00000000,0.04455000,2363.00000000
DEXEETH,0.00165700,30.30000000,0.00167200,1.86000000
DEXEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
EOSEUR,0.63700000,2128.90000000,0.64000000,25.10000000
LTCBRL,340.90000000,10.10700000,341.10000000,3.33500000
USDCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TUSDBUSD,0.99900000,2792.00000000,0.99910000,154.00000000
PAXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CKBBTC,0.00000000,0.00000000,0.00000000,0.00000000
CKBBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CKBUSDT,0.00323300,162670.00000000,0.00323600,64517.00000000
TWTBTC,0.00003156,171.00000000,0.00003159,130.00000000
TWTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TWTUSDT,1.16430000,22.00000000,1.16460000,11.00000000
FIROBTC,0.00004770,1023.50000000,0.00004790,4.20000000
FIROETH,0.00000000,0.00000000,0.00000000,0.00000000
FIROUSDT,1.76300000,43.00000000,1.76900000,43.00000000
BETHETH,0.00000000,0.00000000,0.00000000,0.00000000
DOGEEUR,0.06922000,110.00000000,0.06923000,2647.00000000
DOGETRY,2.19900000,90.00000000,2.20000000,12230.00000000
DOGEAUD,0.00000000,0.00000000,0.00000000,0.00000000
DOGEBRL,0.37170000,49.00000000,0.37190000,3344.00000000
DOTNGN,0.00000000,0.00000000,0.00000000,0.00000000
PROSETH,0.00000000,0.00000000,0.00000000,0.00000000
LITBTC,0.00002391,4.70000000,0.00002395,752.60000000
LITBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LITUSDT,0.88200000,117.60000000,0.88300000,16748.20000000
BTCVAI,0.00000000,0.00000000,0.00000000,0.00000000
BUSDVAI,0.00000000,0.00000000,0.00000000,0.00000000
SFPBTC,0.00001804,50.00000000,0.00001809,372.00000000
SFPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SFPUSDT,0.66670000,609.00000000,0.66730000,162.00000000
DOGEGBP,0.06057000,132.00000000,0.06059000,4823.00000000
DOTTRY,149.40000000,120.51000000,149.60000000,99.68000000
FXSBTC,0.00018293,7.30000000,0.00018332,7.20000000
FXSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DODOBTC,0.00000322,5465.40000000,0.00000324,2017.90000000
DODOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DODOUSDT,0.11920000,7555.40000000,0.11930000,3731.20000000
FRONTBTC,0.00000853,92.00000000,0.00000856,92.00000000
EASYBTC,0.00000000,0.00000000,0.00000000,0.00000000
CAKEBTC,0.00006962,47.48000000,0.00006972,48.39000000
CAKEUSDT,2.57100000,32.55000000,2.57200000,313.41000000
BAKEBUSD,0.14710000,1701.80000000,0.14730000,11522.10000000
UFTETH,0.00013970,387.00000000,0.00014060,12.00000000
UFTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
1INCHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BANDBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GRTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
IOSTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OMGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
REEFBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACMBTC,0.00000000,0.00000000,0.00000000,0.00000000
ACMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ACMUSDT,1.88200000,48.20000000,1.88500000,6.50000000
AUCTIONBTC,0.00025180,0.48000000,0.00025280,5.00000000
AUCTIONBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PHABTC,0.00000293,4458.00000000,0.00000295,5422.00000000
PHABUSD,0.00000000,0.00000000,0.00000000,0.00000000
DOTGBP,0.00000000,0.00000000,0.00000000,0.00000000
ADATRY,10.80000000,18584.60000000,10.81000000,6988.10000000
ADABRL,1.82700000,841.50000000,1.82900000,873.60000000
ADAGBP,0.29740000,269.80000000,0.29860000,995.70000000
TVKBTC,0.00000132,9063.00000000,0.00000133,45309.00000000
TVKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BADGERBTC,0.00009740,78.59000000,0.00009770,201.34000000
BADGERBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BADGERUSDT,3.59800000,24.31000000,3.60000000,56.66000000
FISBTC,0.00000858,1545.00000000,0.00000862,15.00000000
FISBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FISUSDT,0.31720000,30.00000000,0.31740000,181.00000000
DOTBRL,25.26000000,97.34000000,25.31000000,74.55000000
ADAAUD,0.00000000,0.00000000,0.00000000,0.00000000
HOTTRY,0.04403000,1894142.00000000,0.04412000,789916.00000000
EGLDEUR,39.10000000,11.25000000,39.17000000,12.67000000
OMBTC,0.00000060,468339.00000000,0.00000061,732.00000000
OMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OMUSDT,0.02250000,7828.00000000,0.02253000,3700.00000000
PONDBTC,0.00000027,7061069.00000000,0.00000028,423903.00000000
PONDBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PONDUSDT,0.01023000,5754.85000000,0.01024000,109016.89000000
DEGOBTC,0.00004482,31.99000000,0.00004511,120.44000000
DEGOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DEGOUSDT,1.65600000,376.84000000,1.66100000,200.77000000
AVAXEUR,20.13000000,29.18000000,20.15000000,21.02000000
BTTTRY,0.00000000,0.00000000,0.00000000,0.00000000
CHZBRL,0.35990000,5844.00000000,0.36050000,1549.00000000
UNIEUR,0.00000000,0.00000000,0.00000000,0.00000000
ALICEBTC,0.00002595,7.40000000,0.00002602,7.75000000
ALICEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ALICEUSDT,0.95800000,301.23000000,0.95900000,3984.92000000
CHZBUSD,0.07314000,1571.00000000,0.07319000,7892.00000000
CHZEUR,0.06704000,115.00000000,0.06706000,431.00000000
CHZGBP,0.00000000,0.00000000,0.00000000,0.00000000
BIFIBNB,0.00000000,0.00000000,0.00000000,0.00000000
BIFIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LINABTC,0.00000027,16554703.00000000,0.00000028,6251135.00000000
LINABUSD,0.00000000,0.00000000,0.00000000,0.00000000
LINAUSDT,0.01018700,1110.22000000,0.01019000,736.14000000
ADARUB,0.00000000,0.00000000,0.00000000,0.00000000
ENJBRL,0.00000000,0.00000000,0.00000000,0.00000000
ENJEUR,0.00000000,0.00000000,0.00000000,0.00000000
MATICEUR,0.70210000,10.90000000,0.70220000,261.00000000
NEOTRY,315.90000000,79.49000000,316.50000000,142.79000000
PERPBTC,0.00001639,54.00000000,0.00001646,40.31000000
PERPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PERPUSDT,0.60514000,332.40000000,0.60534000,12.45000000
RAMPBTC,0.00000000,0.00000000,0.00000000,0.00000000
RAMPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RAMPUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SUPERBTC,0.00000463,22.00000000,0.00000465,583.00000000
SUPERBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SUPERUSDT,0.17070000,1549.00000000,0.17120000,2112.00000000
CFXBTC,0.00000413,92.00000000,0.00000414,74948.00000000
CFXBUSD,0.15220000,12084.00000000,0.15250000,260.00000000
CFXUSDT,0.15230000,34.00000000,0.15240000,65472.00000000
ENJGBP,0.00000000,0.00000000,0.00000000,0.00000000
EOSTRY,20.26000000,582.30000000,20.30000000,646.50000000
LTCGBP,55.51000000,2.88700000,55.60000000,2.29300000
LUNAEUR,0.00000000,0.00000000,0.00000000,0.00000000
RVNTRY,0.50210000,484.96000000,0.50280000,13824.37000000
THETAEUR,0.00000000,0.00000000,0.00000000,0.00000000
XVGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
EPSBTC,0.00000000,0.00000000,0.00000000,0.00000000
EPSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
EPSUSDT,0.00000000,0.00000000,0.00000000,0.00000000
AUTOBTC,0.00000000,0.00000000,0.00000000,0.00000000
AUTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AUTOUSDT,0.00000000,0.00000000,0.00000000,0.00000000
TKOBTC,0.00000685,948.60000000,0.00000688,530.70000000
TKOBIDR,0.00,0.00000000,0.00,0.00000000
TKOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TKOUSDT,0.25330000,202.70000000,0.25360000,401.40000000
PUNDIXETH,0.00024990,603.30000000,0.00025070,545.50000000
PUNDIXUSDT,0.49680000,1108.40000000,0.49700000,179.10000000
BTTBRL,0.00000000,0.00000000,0.00000000,0.00000000
BTTEUR,0.00000000,0.00000000,0.00000000,0.00000000
HOTEUR,0.00000000,0.00000000,0.00000000,0.00000000
WINEUR,0.00006230,48521.00000000,0.00006240,156514.00000000
TLMBTC,0.00000034,1745794.00000000,0.00000035,554434.00000000
TLMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TLMUSDT,0.01283000,221328.00000000,0.01284000,20438.00000000
1INCHUPUSDT,0.00000000,0.00000000,0.00000000,0.00000000
1INCHDOWNUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BTGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BTGUSDT,0.00000000,0.00000000,0.00000000,0.00000000
HOTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BNBUAH,10736.00000000,2.29600000,10794.00000000,0.76200000
ONTTRY,6.25800000,2476.00000000,6.27200000,2476.00000000
VETEUR,0.01879000,797.91000000,0.01881000,1678.01000000
VETGBP,0.00000000,0.00000000,0.00000000,0.00000000
WINBRL,0.00033350,631914.00000000,0.00033560,472455.00000000
MIRBTC,0.00000000,0.00000000,0.00000000,0.00000000
MIRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MIRUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BARBTC,0.00000000,0.00000000,0.00000000,0.00000000
BARBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BARUSDT,2.28300000,7.94000000,2.28600000,238.12000000
FORTHBTC,0.00008420,1.42000000,0.00008460,41.84000000
FORTHBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FORTHUSDT,3.10700000,80.23000000,3.11200000,6.33000000
CAKEGBP,0.00000000,0.00000000,0.00000000,0.00000000
DOGERUB,0.00000000,0.00000000,0.00000000,0.00000000
HOTBRL,0.00000000,0.00000000,0.00000000,0.00000000
WRXEUR,0.00000000,0.00000000,0.00000000,0.00000000
EZBTC,0.00000000,0.00000000,0.00000000,0.00000000
EZETH,0.00000000,0.00000000,0.00000000,0.00000000
BAKEUSDT,0.14710000,315.90000000,0.14720000,5404.10000000
BURGERBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BURGERUSDT,0.39790000,13.90000000,0.39800000,170.10000000
SLPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SLPUSDT,0.00242100,193022.00000000,0.00242200,41655.00000000
TRXAUD,0.00000000,0.00000000,0.00000000,0.00000000
TRXEUR,0.09156000,850.00000000,0.09159000,1435.00000000
VETTRY,0.59640000,1046.30000000,0.59770000,2599.70000000
SHIBUSDT,0.00000820,5377046403.00,0.00000821,3686947337.00
SHIBBUSD,0.00000821,6990628.00,0.00000822,667858681.00
ICPBTC,0.00011720,256.22000000,0.00011740,112.62000000
ICPBNB,0.01653000,23.16000000,0.01657000,4.00000000
ICPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ICPUSDT,4.32400000,141.50000000,4.32500000,89.89000000
SHIBEUR,0.00000752,24304998.00,0.00000753,207305945.00
SHIBRUB,0.00000000,0.00,0.00000000,0.00
ETCEUR,17.38000000,9.75000000,17.42000000,21.06000000
ETCBRL,0.00000000,0.00000000,0.00000000,0.00000000
DOGEBIDR,0.00,0.00000000,0.00,0.00000000
ARBTC,0.00020870,74.68000000,0.00020900,10.94000000
ARBNB,0.00000000,0.00000000,0.00000000,0.00000000
ARBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ARUSDT,7.70200000,2.37000000,7.70400000,107.56000000
POLSBTC,0.00000982,275.10000000,0.00000990,45.20000000
POLSBNB,0.00138200,1231.30000000,0.00138900,378.90000000
POLSBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLSUSDT,0.36270000,1648.00000000,0.36310000,141.90000000
MDXBTC,0.00000180,26620.20000000,0.00000181,9886.90000000
MDXBNB,0.00000000,0.00000000,0.00000000,0.00000000
MDXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MDXUSDT,0.06670000,33940.90000000,0.06680000,28172.30000000
MASKBNB,0.01311000,275.00000000,0.01316000,321.50000000
MASKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MASKUSDT,3.43000000,263.00000000,3.43100000,451.30000000
LPTBTC,0.00018220,91.85000000,0.00018260,113.81000000
LPTBNB,0.02569000,164.47000000,0.02577000,18.98000000
LPTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
LPTUSDT,6.72000000,401.11000000,6.73000000,652.65000000
ETHUAH,81729.00000000,0.10050000,81915.00000000,0.02170000
MATICBRL,3.77100000,744.30000000,3.77500000,135.30000000
SOLEUR,50.82000000,0.17000000,50.84000000,3.17000000
SHIBBRL,0.00004041,33189040.00,0.00004044,45425514.00
AGIXBTC,0.00000768,14273.00000000,0.00000770,8598.00000000
ICPEUR,3.96100000,115.58000000,3.97400000,115.59000000
MATICGBP,0.61380000,261.00000000,0.61620000,216.60000000
SHIBTRY,0.00023906,62723.00,0.00023913,62738.00
MATICBIDR,0.00,0.00000000,0.00,0.00000000
MATICRUB,0.00000000,0.00000000,0.00000000,0.00000000
NUBTC,0.00000000,0.00000000,0.00000000,0.00000000
NUBNB,0.00000000,0.00000000,0.00000000,0.00000000
NUBUSD,0.00000000,0.00000000,0.00000000,0.00000000
NUUSDT,0.00000000,0.00000000,0.00000000,0.00000000
XVGUSDT,0.00336000,6037.00000000,0.00336200,32284.00000000
RLCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CELRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ATMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ZENBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FTMBUSD,0.30260000,21.00000000,0.30280000,3578.00000000
THETABUSD,0.00000000,0.00000000,0.00000000,0.00000000
WINBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KAVABUSD,0.00000000,0.00000000,0.00000000,0.00000000
XEMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ATABTC,0.00000240,6168.00000000,0.00000241,55265.00000000
ATABNB,0.00000000,0.00000000,0.00000000,0.00000000
ATABUSD,0.00000000,0.00000000,0.00000000,0.00000000
ATAUSDT,0.08850000,13042.00000000,0.08860000,28177.00000000
GTCBTC,0.00002815,96.00000000,0.00002820,221.40000000
GTCBNB,0.00000000,0.00000000,0.00000000,0.00000000
GTCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GTCUSDT,1.03900000,127.50000000,1.04000000,1495.00000000
TORNBTC,0.00000000,0.00000000,0.00000000,0.00000000
TORNBNB,0.00000000,0.00000000,0.00000000,0.00000000
TORNBUSD,3.81000000,17.04000000,3.81700000,9.20000000
TORNUSDT,0.00000000,0.00000000,0.00000000,0.00000000
MATICTRY,22.30000000,7.00000000,22.32700000,59.70000000
ETCGBP,0.00000000,0.00000000,0.00000000,0.00000000
SOLGBP,44.46000000,1.80000000,44.66000000,3.58000000
BAKEBTC,0.00000398,12339.70000000,0.00000400,1288.70000000
COTIBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KEEPBTC,0.00000000,0.00000000,0.00000000,0.00000000
KEEPBNB,0.00000000,0.00000000,0.00000000,0.00000000
KEEPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KEEPUSDT,0.00000000,0.00000000,0.00000000,0.00000000
SOLTRY,1614.60000000,54.77000000,1616.10000000,86.23000000
RUNEGBP,0.00000000,0.00000000,0.00000000,0.00000000
SOLBRL,273.00000000,20.22000000,273.20000000,5.43000000
SCBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CHRBUSD,0.00000000,0.00000000,0.00000000,0.00000000
STMXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
HNTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FTTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DOCKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ADABIDR,0.00,0.00000000,0.00,0.00000000
ERNBNB,0.00000000,0.00000000,0.00000000,0.00000000
ERNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ERNUSDT,1.67300000,54.80000000,1.67500000,146.90000000
KLAYBTC,0.00000485,203.60000000,0.00000487,7454.50000000
KLAYBNB,0.00000000,0.00000000,0.00000000,0.00000000
KLAYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
KLAYUSDT,0.17880000,11123.40000000,0.17900000,6054.50000000
RUNEEUR,4.86600000,37.50000000,4.88600000,70.70000000
MATICAUD,0.00000000,0.00000000,0.00000000,0.00000000
DOTRUB,0.00000000,0.00000000,0.00000000,0.00000000
UTKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
IOTXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
PHAUSDT,0.10830000,894.00000000,0.10840000,1479.00000000
SOLRUB,0.00000000,0.00000000,0.00000000,0.00000000
RUNEAUD,0.00000000,0.00000000,0.00000000,0.00000000
BUSDUAH,0.00000000,0.00000000,0.00000000,0.00000000
BONDBTC,0.00010350,344.01000000,0.00010400,189.01000000
BONDBNB,0.00000000,0.00000000,0.00000000,0.00000000
BONDBUSD,0.00000000,0.00000000,0.00000000,0.00000000
BONDUSDT,3.82100000,111.66000000,3.82400000,61.97000000
MLNBTC,0.00041800,0.56900000,0.00042000,36.29700000
MLNBNB,0.00000000,0.00000000,0.00000000,0.00000000
MLNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MLNUSDT,15.44000000,6.45900000,15.47000000,11.97500000
GRTTRY,3.94300000,3610.00000000,3.95000000,4263.00000000
CAKEBRL,0.00000000,0.00000000,0.00000000,0.00000000
ICPRUB,0.00000000,0.00000000,0.00000000,0.00000000
DOTAUD,0.00000000,0.00000000,0.00000000,0.00000000
AAVEBRL,0.00000000,0.00000000,0.00000000,0.00000000
EOSAUD,0.00000000,0.00000000,0.00000000,0.00000000
DEXEUSDT,3.31100000,2.29000000,3.31300000,2.32000000
LTOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ADXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
QUICKBTC,0.00000135,2302.00000000,0.00000136,21739.00000000
QUICKBNB,0.00000000,0.00000000,0.00000000,0.00000000
QUICKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
C98USDT,0.17860000,5704.50000000,0.17880000,4332.20000000
C98BUSD,0.00000000,0.00000000,0.00000000,0.00000000
C98BNB,0.00000000,0.00000000,0.00000000,0.00000000
C98BTC,0.00000484,11325.10000000,0.00000485,4078.20000000
CLVBTC,0.00000107,28488.10000000,0.00000108,152000.60000000
CLVBNB,0.00000000,0.00000000,0.00000000,0.00000000
CLVBUSD,0.00000000,0.00000000,0.00000000,0.00000000
CLVUSDT,0.03965000,6945.80000000,0.03970000,4785.80000000
QNTBTC,0.00270000,1.78600000,0.00270100,2.06000000
QNTBNB,0.00000000,0.00000000,0.00000000,0.00000000
QNTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
QNTUSDT,99.50000000,15.95800000,99.60000000,114.28900000
FLOWBTC,0.00001743,648.94000000,0.00001745,410.89000000
FLOWBNB,0.00245800,2127.85000000,0.00246700,2091.79000000
FLOWBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FLOWUSDT,0.64300000,13787.88000000,0.64400000,909.07000000
XECBUSD,0.00000000,0.00,0.00000000,0.00
AXSBRL,0.00000000,0.00000000,0.00000000,0.00000000
AXSAUD,0.00000000,0.00000000,0.00000000,0.00000000
TVKUSDT,0.04873000,2474.00000000,0.04876000,20134.00000000
MINABTC,0.00001715,45.40000000,0.00001717,2024.20000000
MINABNB,0.00000000,0.00000000,0.00000000,0.00000000
MINABUSD,0.00000000,0.00000000,0.00000000,0.00000000
MINAUSDT,0.63230000,32.10000000,0.63260000,518.20000000
RAYBNB,0.00135900,18.90000000,0.00136500,562.30000000
RAYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
RAYUSDT,0.35530000,737.70000000,0.35570000,189.30000000
FARMBTC,0.00090300,3.10300000,0.00091200,9.46400000
FARMBNB,0.00000000,0.00000000,0.00000000,0.00000000
FARMBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FARMUSDT,33.42000000,5.14000000,33.48000000,8.22900000
ALPACABTC,0.00000448,603.10000000,0.00000450,172.30000000
ALPACABNB,0.00000000,0.00000000,0.00000000,0.00000000
ALPACABUSD,0.00000000,0.00000000,0.00000000,0.00000000
ALPACAUSDT,0.16550000,512.50000000,0.16560000,24.60000000
TLMTRY,0.37340000,20085.00000000,0.37390000,7439.00000000
QUICKUSDT,0.04985000,1644.00000000,0.04987000,5552.00000000
ORNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MBOXBTC,0.00000726,0.10000000,0.00000727,656.30000000
MBOXBNB,0.00102200,562.40000000,0.00102800,1094.90000000
MBOXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
MBOXUSDT,0.26740000,1191.90000000,0.26780000,1197.50000000
VGXBTC,0.00000000,0.00000000,0.00000000,0.00000000
VGXETH,0.00000000,0.00000000,0.00000000,0.00000000
FORUSDT,0.01912000,38931.00000000,0.01913000,286957.00000000
REQUSDT,0.08130000,8885.00000000,0.08140000,3500.00000000
GHSTUSDT,0.80500000,1243.80000000,0.80600000,175.90000000
TRURUB,0.00000000,0.00000000,0.00000000,0.00000000
FISBRL,0.00000000,0.00000000,0.00000000,0.00000000
WAXPUSDT,0.06260000,16107.00000000,0.06270000,81222.00000000
WAXPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
WAXPBNB,0.00000000,0.00000000,0.00000000,0.00000000
WAXPBTC,0.00000169,31407.00000000,0.00000170,6395.00000000
TRIBEBTC,0.00000000,0.00000000,0.00000000,0.00000000
TRIBEBNB,0.00000000,0.00000000,0.00000000,0.00000000
TRIBEBUSD,0.00000000,0.00000000,0.00000000,0.00000000
TRIBEUSDT,0.00000000,0.00000000,0.00000000,0.00000000
GNOUSDT,188.30000000,0.11300000,188.60000000,0.86600000
GNOBUSD,0.00000000,0.00000000,0.00000000,0.00000000
GNOBNB,0.00000000,0.00000000,0.00000000,0.00000000
GNOBTC,0.00000000,0.00000000,0.00000000,0.00000000
ARPATRY,1.47800000,415503.00000000,1.47810000,2550.00000000
PROMBTC,0.00011760,0.86000000,0.00011810,3.80000000
MTLBUSD,0.00000000,0.00000000,0.00000000,0.00000000
OGNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
XECUSDT,0.00002902,28123050.00,0.00002904,7229348.00
C98BRL,0.00000000,0.00000000,0.00000000,0.00000000
SOLAUD,0.00000000,0.00000000,0.00000000,0.00000000
XRPBIDR,0.00,0.00000000,0.00,0.00000000
POLYBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ELFUSDT,0.47840000,14.10000000,0.47910000,761.80000000
DYDXUSDT,2.98100000,1122.16000000,2.98200000,152.24000000
DYDXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
DYDXBNB,0.01139700,167.58000000,0.01146000,141.98000000
DYDXBTC,0.00008089,38.97000000,0.00008091,67.05000000
ELFBUSD,0.00000000,0.00000000,0.00000000,0.00000000
POLYUSDT,0.00000000,0.00000000,0.00000000,0.00000000
IDEXUSDT,0.05435000,138.30000000,0.05440000,959.00000000
VIDTUSDT,0.02227000,681.00000000,0.02228000,593.00000000
SOLBIDR,0.00,0.00000000,0.00,0.00000000
AXSBIDR,0.00,0.00000000,0.00,0.00000000
BTCUSDP,0.00000000,0.00000000,0.00000000,0.00000000
ETHUSDP,0.00000000,0.00000000,0.00000000,0.00000000
BNBUSDP,0.00000000,0.00000000,0.00000000,0.00000000
USDPBUSD,0.00000000,0.00000000,0.00000000,0.00000000
USDPUSDT,0.99960000,5000.00000000,0.99970000,10210.00000000
GALAUSDT,0.02495000,81198.00000000,0.02496000,193394.00000000
GALABUSD,0.02495000,4729.00000000,0.02497000,20020.00000000
GALABNB,0.00009549,1013.00000000,0.00009564,8008.00000000
GALABTC,0.00000067,4534426.00000000,0.00000068,993875.00000000
FTMBIDR,0.00,0.00000000,0.00,0.00000000
ALGOBIDR,0.00,0.00000000,0.00,0.00000000
CAKEAUD,0.00000000,0.00000000,0.00000000,0.00000000
KSMAUD,0.00000000,0.00000000,0.00000000,0.00000000
WAVESRUB,0.00000000,0.00000000,0.00000000,0.00000000
SUNBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ILVUSDT,96.70000000,3.82600000,96.83000000,1.60000000
ILVBUSD,0.00000000,0.00000000,0.00000000,0.00000000
ILVBNB,0.00000000,0.00000000,0.00000000,0.00000000
ILVBTC,0.00262300,0.58600000,0.00263000,0.58600000
RENBUSD,0.00000000,0.00000000,0.00000000,0.00000000
YGGUSDT,0.36840000,39.70000000,0.36860000,2773.60000000
YGGBUSD,0.00000000,0.00000000,0.00000000,0.00000000
YGGBNB,0.00000000,0.00000000,0.00000000,0.00000000
YGGBTC,0.00000998,1028.50000000,0.00001001,2536.60000000
STXBUSD,0.00000000,0.00000000,0.00000000,0.00000000
SYSUSDT,0.09900000,295.00000000,0.09920000,1400.00000000
DFUSDT,0.03592000,8608.00000000,0.03598000,5280.00000000
SOLUSDC,0.00000000,0.00000000,0.00000000,0.00000000
ARPARUB,0.00000000,0.00000000,0.00000000,0.00000000
LTCUAH,2851.00000000,7.21700000,2856.00000000,1.62200000
FETBUSD,0.51670000,144.00000000,0.51730000,110.00000000
ARPABUSD,0.00000000,0.00000000,0.00000000,0.00000000
LSKBUSD,0.00000000,0.00000000,0.00000000,0.00000000
AVAXBIDR,0.00,0.00000000,0.00,0.00000000
ALICEBIDR,0.00,0.00000000,0.00,0.00000000
FIDAUSDT,0.19920000,1596.50000000,0.19950000,840.10000000
FIDABUSD,0.00000000,0.00000000,0.00000000,0.00000000
FIDABNB,0.00000000,0.00000000,0.00000000,0.00000000
FIDABTC,0.00000539,501.30000000,0.00000542,106.40000000
DENTBUSD,0.00000000,0.00000000,0.00000000,0.00000000
FRONTUSDT,0.31500000,86.00000000,0.31510000,652.00000000
CVPUSDT,0.32320000,55.80000000,0.32380000,237.50000000
AGLDBTC,0.00002173,65.00000000,0.00002181,269.10000000
AGLDBNB,0.00000000,0.00000000,0.00000000,0.00000000
